solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 114.61 s
objective value: 255995.14

stacks (top to bottom):
stack 0:    
stack 1:    
stack 2:    252 
stack 3:    253 3 
stack 4:    254 
stack 5:    
stack 6:    
stack 7:    
stack 8:    
stack 9:    
stack 10:    10 
stack 11:    
stack 12:    12 262 
stack 13:    
stack 14:    14 
stack 15:    265 266 
stack 16:    16 
stack 17:    17 233 267 23 
stack 18:    268 24 272 493 
stack 19:    21 281 460 296 
stack 20:    271 157 276 341 
stack 21:    230 440 54 357 
stack 22:    278 284 80 465 
stack 23:    273 381 309 274 
stack 24:    26 65 219 247 
stack 25:    356 466 351 282 
stack 26:    39 228 353 96 
stack 27:    277 48 326 194 
stack 28:    103 55 392 491 
stack 29:    30 37 364 302 
stack 30:    288 494 490 291 
stack 31:    377 38 115 132 
stack 32:    295 244 393 183 
stack 33:    136 472 308 337 
stack 34:    365 121 95 226 
stack 35:    172 304 74 290 
stack 36:    82 361 447 332 
stack 37:    374 133 301 134 
stack 38:    44 227 100 45 
stack 39:    473 152 40 389 
stack 40:    176 453 499 49 
stack 41:    93 409 303 418 
stack 42:    396 190 164 404 
stack 43:    63 477 335 454 
stack 44:    46 338 348 92 
stack 45:    119 52 85 158 
stack 46:    320 83 178 446 
stack 47:    166 403 75 432 
stack 48:    77 141 143 310 
stack 49:    144 56 169 485 
stack 50:    149 237 349 468 
stack 51:    142 243 120 413 
stack 52:    231 232 439 421 
stack 53:    462 72 214 359 
stack 54:    163 64 383 147 
stack 55:    221 110 306 319 
stack 56:    155 398 316 422 
stack 57:    68 406 333 420 
stack 58:    394 107 312 137 
stack 59:    388 425 476 174 
stack 60:    378 220 171 498 
stack 61:    313 379 315 187 
stack 62:    480 334 175 355 
stack 63:    449 84 206 211 
stack 64:    139 402 212 482 
stack 65:    443 236 484 101 
stack 66:    102 345 97 343 
stack 67:    201 444 417 438 
stack 68:    112 168 483 71 
stack 69:    117 455 395 423 
stack 70:    463 79 126 456 
stack 71:    358 78 246 217 
stack 72:    363 433 131 435 
stack 73:    145 218 127 469 
stack 74:    125 240 87 184 
stack 75:    250 
stack 76:    251 1 0 
stack 77:    2 
stack 78:    
stack 79:    4 
stack 80:    5 255 
stack 81:    256 6 
stack 82:    7 257 
stack 83:    258 8 
stack 84:    259 
stack 85:    260 9 
stack 86:    11 261 
stack 87:    
stack 88:    263 13 
stack 89:    264 
stack 90:    15 
stack 91:    42 275 
stack 92:    270 441 18 19 
stack 93:    124 280 269 285 
stack 94:    27 76 22 488 
stack 95:    25 20 352 372 
stack 96:    58 28 431 33 
stack 97:    165 307 94 242 
stack 98:    461 329 283 140 
stack 99:    57 279 497 198 
stack 100:    34 427 292 32 
stack 101:    29 199 70 289 
stack 102:    300 464 442 153 
stack 103:    122 62 249 35 
stack 104:    41 470 481 298 
stack 105:    428 471 321 31 
stack 106:    324 317 399 43 
stack 107:    109 135 209 322 
stack 108:    487 478 36 177 
stack 109:    129 207 286 350 
stack 110:    370 222 113 287 
stack 111:    223 202 459 373 
stack 112:    66 197 47 429 
stack 113:    200 111 225 239 
stack 114:    213 148 106 98 
stack 115:    293 448 323 229 
stack 116:    415 336 430 67 
stack 117:    297 410 342 69 
stack 118:    451 496 205 380 
stack 119:    382 294 450 311 
stack 120:    51 299 457 327 
stack 121:    248 53 360 161 
stack 122:    305 405 241 385 
stack 123:    397 411 61 203 
stack 124:    495 50 375 436 
stack 125:    73 215 60 366 
stack 126:    188 331 367 314 
stack 127:    346 318 416 192 
stack 128:    210 412 340 234 
stack 129:    59 368 167 173 
stack 130:    104 238 114 419 
stack 131:    371 344 182 81 
stack 132:    138 162 130 369 
stack 133:    160 354 408 116 
stack 134:    475 401 325 407 
stack 135:    489 189 445 362 
stack 136:    186 437 89 328 
stack 137:    91 146 118 479 
stack 138:    452 386 159 474 
stack 139:    196 235 108 339 
stack 140:    204 391 400 486 
stack 141:    170 156 195 191 
stack 142:    434 424 180 99 
stack 143:    245 88 185 387 
stack 144:    376 467 426 128 
stack 145:    154 390 224 492 
stack 146:    86 105 458 414 
stack 147:    330 150 216 384 
stack 148:    90 208 123 151 
stack 149:    347 193 179 181 
